-0.60145,-0.51882,0.035418,0.50151,0.33381,-0.98952,0.59992,-0.27128,0.42972,0.15048,0.77333
-0.54078,-0.47335,-0.0085027,0.54662,-0.56872,0.92902,-0.47282,0.2736,0.46369,-0.42057,-0.23203
-0.35151,-0.51203,-0.025202,0.49685,0.98963,-0.64652,-0.43696,-0.53422,-0.6724,-0.36702,-0.083826
-0.81865,-0.47703,-0.033861,0.54636,0.6452,0.17196,0.67118,0.077971,0.13441,0.4615,-0.0078761
-0.73829,-0.49793,0.029172,0.45563,0.87371,-0.74076,0.63656,0.9022,0.65442,0.37583,-0.69681
-0.18313,-0.52213,0.00075246,0.4943,-0.53391,0.24566,-0.51915,0.61938,0.65876,0.45401,-0.20839
0.20824,-0.50058,-0.02307,0.53864,0.20445,-0.43208,-0.88012,0.97107,-0.32365,0.026407,0.068768
0.4087,-0.49001,-0.019707,0.51057,0.75631,0.35271,-0.45628,0.62305,0.93659,-0.0032477,-0.11858
-0.18527,-0.46869,0.037474,0.50762,-0.52636,0.10212,0.40558,0.3579,0.79624,0.68849,0.91897
-0.20621,-0.51577,-0.0096658,0.52753,-0.71407,-0.25025,0.1274,0.24342,-0.72868,0.58065,-0.36443
0.4472,-0.52337,0.038186,0.51735,0.39648,0.24364,-0.035405,-0.36945,-0.63971,0.85355,0.47844
-0.7431,-0.53693,-0.023434,0.48682,0.68238,0.5985,-0.84197,-0.79784,-0.6074,0.76513,-0.54591
-0.61884,-0.4828,-0.0051792,0.52158,-0.27743,0.052349,-0.46723,0.94334,-0.16303,0.83477,-0.26584
0.17932,-0.53082,-0.025296,0.46084,-0.89972,0.10092,0.12298,-0.81049,0.26054,0.20474,0.40795
-0.77052,-0.49254,-0.043958,0.53288,-0.25266,0.8132,-0.66195,-0.06765,0.74672,0.18129,0.054668
0.87401,-0.545,-0.021824,0.53384,-0.83822,0.013809,0.080447,-0.14086,-0.50429,0.014386,0.60839
-0.38095,-0.51948,0.0458,0.47132,-0.26387,-0.92651,0.30348,0.6038,-0.70388,0.56592,0.01422
0.72571,-0.54421,-0.016855,0.4978,0.31314,-0.31498,0.20328,0.2296,-0.94101,0.28375,0.55591
-0.81264,-0.51603,0.033089,0.52943,-0.36299,-0.44673,0.93887,0.38828,-0.68015,0.38153,-0.78184
0.79948,-0.54303,-0.028169,0.52986,0.2905,-0.32525,-0.32558,0.96882,-0.474,0.77186,-0.99384
-0.79811,-0.54302,0.0049691,0.47225,0.40085,-0.92738,0.24751,0.43969,0.28543,-0.49284,-0.60827
0.20208,-0.50265,0.014192,0.54186,0.83256,-0.17376,0.47765,-0.84172,-0.99686,-0.74476,0.29687
0.39697,-0.54876,-0.029356,0.47643,0.092733,0.54411,0.45663,-0.85564,0.087945,-0.2864,-0.1201
0.9885,-0.54019,0.038618,0.45269,-0.1818,0.037042,-0.22524,0.89406,-0.24709,0.18434,-0.62229
-0.62421,-0.52229,-0.015816,0.50247,-0.47414,0.92706,-0.078527,0.63052,-0.93654,0.77048,-0.17678
0.081889,-0.49567,0.030875,0.45647,-0.70746,0.42759,0.60412,-0.19294,0.73247,0.59576,-0.92009
-0.37297,-0.53299,-0.046042,0.49296,0.99743,-0.54734,-0.17366,-0.43982,0.87534,0.80814,0.56001
-0.80673,-0.53262,0.01478,0.50238,-0.63524,0.16374,-0.052265,0.066425,0.099359,-0.24378,0.57235
-0.20979,-0.49102,-0.045252,0.4576,0.93701,0.04661,-0.31411,0.1432,-0.69518,0.60517,-0.91368
0.28911,-0.4847,0.038009,0.49267,0.78286,0.45351,-0.63944,0.33871,0.21465,-0.87311,0.69043
-0.18376,-0.49544,-0.046682,0.49417,0.074284,-0.15475,0.30962,0.62238,0.64619,-0.82089,0.074178
-0.32953,-0.47601,-0.040743,0.54432,0.83705,-0.38444,-0.063688,-0.79948,0.71207,-0.93018,-0.52028
-0.46141,-0.52825,0.016429,0.46779,0.086992,-0.91055,-0.12615,0.14403,-0.32155,-0.34167,-0.17597
-0.39491,-0.52017,0.017266,0.50892,0.95506,0.30103,0.097519,0.56471,0.086145,-0.073182,-0.70467
0.6255,-0.47841,0.047819,0.51885,0.33335,0.37822,0.23486,0.033334,0.83084,-0.75786,0.57794
0.9093,-0.5343,-0.044115,0.48386,0.33694,0.93707,-0.92991,0.17245,-0.55191,0.82944,0.85339
-0.21248,-0.49149,0.011426,0.48564,-0.25452,-0.23332,-0.2344,0.097271,0.88943,0.6865,-0.2743
-0.65151,-0.54358,0.004502,0.49594,0.80293,0.26439,0.52999,-0.27298,0.51974,-0.92246,-0.70494
0.74065,-0.50906,-0.021204,0.53661,-0.39435,-0.84555,0.5992,-0.5455,-0.49856,0.56843,-0.5013
0.17908,-0.51315,-0.048164,0.49536,-0.32877,0.9336,0.79896,0.37596,-0.58757,-0.42231,0.19962
-0.27299,-0.49334,0.0090668,0.47213,0.302,0.96853,-0.10418,0.89575,-0.72178,0.50031,0.42701
-0.34985,-0.45902,-0.039622,0.52924,-0.2406,0.57604,0.27532,0.42589,0.41556,-0.55314,-0.61517
-0.28892,-0.49511,-0.0066503,0.5284,-0.54715,0.21965,0.55994,-0.61361,0.65324,0.18831,-0.04568
-0.1153,-0.47721,-0.04064,0.50222,0.73342,0.50071,0.30293,0.5162,0.35407,-0.6466,-0.28296
0.17592,-0.54326,0.044469,0.51534,0.22712,0.19579,0.49372,0.54546,0.88729,-0.84232,-0.07856
-0.50369,-0.47655,0.028758,0.45873,-0.67976,-0.56941,0.72009,0.96122,0.6915,-0.60302,-0.53329
0.2906,-0.48529,0.029218,0.4718,0.44883,-0.71603,-0.60363,0.18014,0.86785,0.3401,-0.059983
-0.15618,-0.4707,0.048021,0.52228,0.23045,0.27811,-0.92062,-0.32735,0.095182,0.71144,0.68195
0.23559,-0.47689,-0.03979,0.48736,0.33988,0.34036,0.80122,-0.57258,-0.8748,-0.034231,-0.8519
-0.085524,-0.45029,-0.047581,0.46874,0.38439,0.9122,-0.089824,0.7038,-0.63618,-0.55194,-0.091339
0.44338,-0.45135,-0.0065666,0.51224,0.60985,-0.92078,0.12278,0.8361,-0.5026,-0.10548,0.54333
-0.031271,-0.51338,-0.020712,0.48977,0.68687,-0.63967,-0.90887,-0.8651,-0.62349,0.26933,-0.29488
0.92912,-0.5383,0.027682,0.53846,0.78383,0.9413,-0.18484,-0.10102,-0.67768,0.10613,-0.63026
-0.7486,-0.51849,-0.0028759,0.45307,-0.82227,0.65297,-0.21745,0.085821,0.98155,0.47784,0.73133
0.91549,-0.47382,0.021949,0.49082,0.95759,-0.88874,0.29591,-0.73222,0.63965,-0.46024,0.04394
-0.67774,-0.52555,0.039262,0.48855,-0.93523,-0.97017,0.13124,-0.47532,-0.016574,0.25211,0.35607
-0.82094,-0.45502,0.02917,0.50566,0.62089,0.98323,0.11954,-0.73497,-0.73753,0.36045,-0.42444
0.32159,-0.45195,-0.035446,0.53689,-0.3023,0.48108,0.56209,-0.84304,-0.80784,-0.74132,-0.50438
0.82976,-0.46038,-0.026691,0.48069,-0.37079,0.34016,-0.77547,0.52925,0.70921,0.61197,-0.4104
0.30759,-0.50431,0.020339,0.49412,0.039798,0.58428,-0.64259,0.68555,0.64106,-0.52696,0.5339
0.90683,-0.46013,-0.012242,0.53185,0.21512,-0.6184,-0.45236,0.056001,-0.76986,0.94106,0.32
-0.11967,-0.46295,-0.04739,0.46846,0.0040763,0.41153,0.44187,-0.24811,-0.89213,-0.29222,-0.95167
-0.47516,-0.46033,0.031541,0.54654,-0.18317,-0.95,0.72561,-0.92065,0.17761,-0.73654,-0.58978
0.78965,-0.46378,-0.040769,0.45732,-0.93173,0.91162,0.085053,0.60768,-0.98879,0.37681,-0.81601
0.62362,-0.51396,0.02902,0.52119,0.19885,-0.26503,0.081583,-0.22435,-0.3487,-0.65327,0.20233
0.94121,-0.49535,-0.0015221,0.49598,0.17538,-0.9877,-0.97115,-0.89185,0.298,-0.0096118,0.019181
0.9,-0.49631,0.016787,0.48804,0.58686,0.039851,0.61163,-0.83463,0.84806,0.018317,-0.91129
-0.21322,-0.53223,0.015869,0.52608,0.12492,-0.88929,-0.21254,-0.85783,-0.7873,0.58295,0.87947
0.98515,-0.53048,0.0056122,0.49635,0.035574,0.68369,-0.30877,-0.90879,-0.2878,0.24178,-0.99957
-0.24557,-0.52556,0.048232,0.45898,-0.014354,0.43733,0.99231,0.65541,0.15604,0.78322,0.19497
-0.82745,-0.49653,-0.014643,0.47987,0.040876,0.84162,-0.99183,0.36894,-0.36674,0.30658,0.1742
-0.4548,-0.47104,0.037571,0.46072,0.31963,0.90452,0.10438,0.84709,-0.35039,0.37644,0.45771
0.9981,-0.46201,-0.041458,0.48444,-0.41539,-0.79248,0.2975,-0.25028,-0.10583,0.14587,-0.53733
0.04637,-0.45659,-0.020217,0.49564,0.89754,-0.61163,-0.6843,0.17393,-0.081992,-0.58041,-0.49109
-0.43491,-0.52428,-0.034337,0.48391,0.083633,-0.88411,-0.74557,-0.092122,-0.40214,0.69967,0.69553
-0.13155,-0.46391,0.008208,0.47854,-0.13102,0.086706,0.59626,0.041331,-0.51061,-0.96558,-0.072281
-0.40205,-0.54634,0.0093078,0.48818,-0.021795,0.19186,0.97033,-0.94698,0.084984,-0.061573,-0.45582
0.36299,-0.51066,-0.0017941,0.54606,0.24568,-0.77908,0.56624,-0.27857,-0.46941,-0.2381,0.29999
0.082951,-0.47112,-0.047326,0.52065,0.0007322,-0.73621,-0.40898,0.79158,0.70457,-0.33138,0.33525
-0.46761,-0.46028,-0.019385,0.4906,-0.31902,-0.48006,-0.23462,0.11006,-0.70492,0.2365,0.72202
0.75322,0.8276,0.49997,0.76588,-0.046573,-0.019821,-0.53457,-0.034136,0.012768,-0.41888,-0.37088
-0.64586,-0.85143,-0.2613,0.79374,0.014176,0.016581,-0.46311,-0.017463,-0.010538,0.0021152,0.95506
0.89971,-0.056987,0.79023,-0.60083,-0.0010823,0.016179,-0.49686,0.039551,0.020681,-0.83063,0.27318
0.35243,-0.27891,0.069808,0.0066387,0.031021,-0.020697,-0.54285,0.020655,0.017525,-0.19555,-0.76138
0.019988,-0.38881,-0.94951,0.053585,-0.036157,-0.02804,-0.53909,-0.0059553,0.024475,-0.91903,0.59089
0.44788,-0.65126,0.41635,0.17361,-0.030196,0.015519,-0.4987,-0.049664,0.0094304,-0.25363,-0.48799
-0.66847,-0.29866,-0.041526,0.81308,0.039108,0.004807,-0.54177,0.0073025,-0.045282,-0.39706,0.84056
-0.607,0.8872,0.48187,0.55514,-0.024013,-0.044008,-0.52147,0.0045736,0.010891,-0.19823,-0.19588
0.14949,-0.96512,-0.66907,0.34323,0.020414,0.034388,-0.54042,-0.00975,0.031253,0.87306,-0.33646
0.99375,-0.30195,-0.34458,-0.87046,0.033443,0.02936,-0.54869,0.028783,0.017759,-0.44534,-0.9966
0.63977,-0.53363,0.41181,0.0055027,0.026713,0.020699,-0.48293,0.023901,0.014034,-0.31097,0.23474
-0.42569,0.12845,-0.88333,-0.84839,0.02693,-0.0021426,-0.52746,0.034164,-0.044792,0.080642,-0.10621
-0.84899,0.23606,0.16623,0.10044,-0.014079,-0.048234,-0.45658,-0.018714,-0.0016582,0.0027711,-0.11269
0.09572,-0.77976,-0.95749,0.06514,-0.0076416,-0.020356,-0.52096,-0.027387,-0.026047,-0.67165,-0.57704
0.67161,0.1279,-0.2298,-0.48444,0.030315,-0.012684,-0.49604,-0.046444,0.008184,0.86425,0.72381
-0.96583,0.51051,0.18694,-0.78769,-0.024857,0.037552,-0.52338,-0.016016,-0.030938,-0.95173,0.15156
0.30329,-0.3343,-0.81902,0.54464,0.027506,-0.03045,-0.5206,3.8826e-05,-0.045284,-0.24516,0.039512
0.428,0.55714,0.41829,-0.15201,-0.0028286,0.0076468,-0.45593,0.029531,0.018386,-0.21166,-0.61049
-0.050729,0.7455,0.51947,0.62271,-0.044788,0.028571,-0.53749,-0.016842,-0.047565,-0.74499,-0.57858
-0.7833,-0.79264,0.555,0.89611,0.023749,0.014181,-0.516,-0.00090257,0.021369,-0.34412,-0.47246
0.9198,0.27857,0.36698,-0.74146,0.0094179,-0.040307,-0.50664,-0.039265,-0.0029801,0.57815,0.67134
0.031442,-0.35331,-0.55433,-0.87863,0.023292,-0.01614,-0.47852,0.0085264,0.0078434,0.56154,-0.91564
0.23751,-0.95997,-0.056116,-0.24378,0.041056,0.047358,-0.52691,0.025521,-0.014409,0.58712,-0.66733
-0.86847,0.3309,-0.21044,-0.086645,-0.029627,-0.03688,-0.46809,0.0037684,0.0032963,0.39607,0.30413
-0.96597,0.74241,-0.04625,0.73083,0.017454,-0.047557,-0.50549,-0.029062,0.038418,0.2733,-0.6922
-0.72837,-0.049432,0.38214,0.40408,-0.015263,-0.038991,-0.48296,0.045641,0.02721,-0.84961,0.98237
-0.052049,-0.072124,-0.070567,0.13385,-0.044491,0.0088133,-0.50433,-0.037019,-0.044626,-0.52068,0.43891
0.58731,0.84135,0.41501,-0.75484,0.034393,-0.039572,-0.51587,0.01342,0.032053,-0.1825,-0.85097
-0.94998,0.053433,-0.56842,-0.44985,-0.010023,-0.046985,-0.53188,0.00025297,0.012108,0.088937,0.12047
0.79953,0.36075,-0.49028,0.51281,-0.0014626,0.034115,-0.50921,0.0028175,0.020697,0.42543,-0.25489
0.85408,-0.62326,-0.93511,-0.62434,-0.01278,-0.031295,-0.5012,0.047035,0.0093812,0.21172,0.62258
0.80365,-0.72855,0.57832,-0.53205,-0.047756,0.02895,-0.47572,-0.03483,-0.0094907,-0.20673,-0.38957
0.10506,-0.14901,-0.59059,-0.37258,0.0269,-0.044837,-0.53829,0.042162,0.031423,0.98247,0.95877
0.56155,0.74179,-0.3649,0.95535,-0.027742,-0.014531,-0.47778,0.035782,0.030314,0.94156,0.34345
0.28839,0.62085,-0.21085,0.43968,0.020489,-0.038508,-0.46776,0.016155,-0.0051993,-0.054806,0.79773
-0.33407,0.93504,-0.36986,0.89868,-0.042906,-0.039392,-0.47282,0.0090094,-0.030332,-0.3412,-0.26645
-0.79115,-0.55075,0.65642,0.41087,0.024919,-0.033597,-0.45852,-0.018848,0.0020666,-0.53508,-0.83893
-0.11419,0.065033,-0.086687,0.63173,0.0025324,0.044324,-0.50003,0.044368,0.026756,-0.27181,0.39861
-0.71924,-0.22697,-0.7748,-0.19464,-0.045278,0.014834,-0.5403,-0.02768,-0.011703,-0.45045,-0.48591
0.71283,-0.57067,-0.81105,-0.26853,-0.0036993,-0.029405,-0.52728,-0.045907,0.0049285,0.33165,0.52938
0.33696,0.54156,-0.0025882,-0.58954,0.0018972,0.042063,-0.50839,0.046552,-0.018218,0.30712,0.53733
-0.59996,0.99877,-0.41509,0.0019749,0.014431,-0.029403,-0.51037,-0.019394,0.029924,-0.70953,-0.82717
0.97218,-0.49904,0.16799,0.83142,0.038842,0.032143,-0.50202,-0.025036,0.046794,-0.25091,0.82542
0.57786,-0.86278,-0.92587,-0.57553,-0.026508,-0.03415,-0.49184,-0.048953,0.044918,0.221,-0.82745
-0.09642,-0.19548,0.57944,-0.64529,-0.044289,0.027728,-0.49978,0.044648,-0.037025,0.3663,-0.49956
0.19271,0.47431,0.46282,-0.95654,-0.028468,-0.013875,-0.54767,-0.01114,0.017282,-0.099854,-0.54449
0.2008,0.58583,0.34969,-0.15467,-0.035485,-0.025405,-0.46824,0.023014,0.033684,-0.86998,-0.31229
0.95322,0.35958,-0.51785,0.25434,-0.0048019,-0.027785,-0.54081,-0.040974,0.0002688,0.98085,-0.87398
0.96159,0.46357,0.33891,0.90952,-0.031312,-0.039455,-0.54959,-0.027133,-0.030367,-0.1888,0.16986
0.36893,-0.51474,0.73867,-0.82875,-0.028414,0.033791,-0.50419,0.026902,-0.0010077,-0.61641,-0.20308
0.60656,0.85583,0.41354,0.14876,-0.024165,-0.042964,-0.46884,0.022713,0.0424,0.96078,-0.75986
-0.39688,0.034741,0.43672,0.24554,0.03239,-0.0082924,-0.51097,0.0042222,0.00043328,0.95448,0.31968
-0.79264,-0.26298,0.9722,-0.73553,0.0029118,-0.0093772,-0.50874,0.0017884,0.016931,-0.87092,0.34202
0.80028,-0.36153,0.95542,0.19803,0.043382,-0.035752,-0.49649,-0.0073983,0.044,-0.059594,-0.14653
-0.35937,0.11904,0.77093,-0.62882,0.029217,0.0059548,-0.46545,-0.026654,-0.010071,-0.21369,-0.44576
0.26667,0.34551,-0.29522,0.67037,-0.024943,-0.04103,-0.48601,-0.040219,0.0010412,0.99897,0.36543
-0.08446,-0.35751,-0.073855,-0.49469,0.0066093,0.0054312,-0.54939,0.044597,-0.034548,-0.85746,-0.88816
-0.22139,-0.33596,-0.58089,-0.35685,0.024036,0.00076647,-0.51277,-0.025025,-0.01994,0.69008,-0.42311
0.16497,-0.98635,0.03592,-0.50061,-0.013247,-0.030928,-0.48581,-0.037909,0.027126,-0.58063,0.69493
0.73199,0.068196,0.176,-0.25179,-0.016196,0.024491,-0.53006,0.017181,-0.010498,-0.065962,0.05814
0.91354,-0.015221,-0.01205,0.59071,0.048683,0.0035345,-0.46077,0.034583,-0.037639,-0.26297,0.77199
0.25586,0.8608,0.67875,0.40574,-0.018501,-0.016162,-0.48948,0.012349,-0.030401,0.36681,0.32477
-0.69151,-0.19853,-0.87596,0.049273,-0.020822,0.04823,-0.54748,-0.038131,0.017809,-0.93009,-0.29034
-0.34234,0.28417,-0.46101,0.56565,-0.026059,0.011992,-0.50127,-0.024515,-0.042423,-0.58549,0.83059
0.35481,-0.59877,0.41188,-0.84713,-0.028461,-0.049143,-0.50846,0.015287,0.047883,-0.63827,0.30277
0.81964,-0.40143,0.54263,0.18635,-0.0013305,0.024235,-0.46998,-0.028582,-0.0041894,0.48796,0.64504
0.4961,-0.89932,-0.75958,-0.68756,-0.00268,-0.0048144,-0.54888,0.044179,-0.041515,0.37638,-0.27098
-0.94427,-0.13431,-0.037469,0.1717,-0.039449,0.026853,-0.54211,0.020848,0.038682,-0.038576,-0.074675
0.83737,0.89617,-0.18223,0.90831,0.0083518,0.036435,-0.49566,-0.0093076,0.038383,0.72036,0.34307
-0.69705,-0.027271,0.0032304,0.29144,0.0041843,0.022781,-0.536,0.030146,-0.0098445,-0.84716,-0.11586
0.33919,0.27044,-0.35824,0.69308,0.046991,0.0039796,-0.53578,-0.019413,0.031914,0.015035,-0.74393
0.11447,0.0084206,0.21958,0.7182,-0.0061435,0.023952,-0.53602,0.044065,0.041139,-0.74597,-0.51482
0.95733,0.27071,-0.18353,0.1373,0.044422,0.017785,-0.51312,0.014752,0.031409,-0.72774,-0.44502
-0.93322,0.82219,0.78326,0.21376,-0.0067044,0.0026469,-0.50307,-0.0032057,0.049851,0.78597,-0.46733
0.49029,-0.056501,0.54891,-0.080583,0.043619,0.020947,-0.53425,0.01875,-0.029259,0.86995,0.33643
-0.69164,-0.95556,-0.29175,0.25662,-0.012075,-0.013219,-0.50811,-0.014261,-0.038968,-0.41026,-0.84064
-0.73685,0.85963,0.99042,0.43001,-0.024559,0.011483,-0.48101,0.018336,-0.015026,0.97098,-0.37473
-0.82918,0.53993,-0.2695,-0.50233,0.026598,-0.0077175,-0.51185,0.028765,0.021155,-0.18347,-0.22743
-0.61093,0.74981,0.14446,0.3494,-0.013479,0.035041,-0.51811,0.035343,-0.019375,0.85604,0.36348
-0.36687,0.9416,0.96598,-0.10539,-0.019151,-0.03029,-0.50096,0.014611,0.03979,0.099057,-0.48337
0.011786,-0.28996,-0.88179,-0.85669,-0.035065,0.045086,-0.46629,0.030886,0.022215,0.027851,-0.37113
-0.37761,0.59561,-0.5328,0.42166,0.028827,-0.011396,-0.45709,-0.001544,0.015166,-0.28738,0.7691
0.48553,0.90604,0.022856,-0.79637,0.0072448,-0.033111,-0.52008,-0.024416,0.0038711,0.91181,0.40311
0.98098,0.78138,-0.57768,-0.50755,-0.040574,-0.042345,-0.46563,-0.0095398,0.018053,0.54575,0.45569
0.4231,-0.39577,0.38574,-0.091374,0.012009,-0.040517,-0.54993,-0.042224,0.013285,0.52431,0.75029
0.4568,-0.88386,-0.78032,-0.52025,0.016855,-0.013572,-0.48451,-0.0076692,-0.0061189,0.68106,0.57735
0.78229,0.78327,-0.11401,-0.67532,0.02466,0.0052314,-0.52232,-0.044834,0.017052,0.2764,0.76554
0.6761,0.65772,0.77622,0.05039,-0.014532,-0.049364,-0.47795,-0.020155,-0.024371,-0.46536,-0.63051
-0.16018,-0.84502,-0.37532,-0.98728,0.046459,0.015057,-0.47106,-0.026218,-0.0016832,-0.71935,-0.38527
-0.82152,0.52428,0.40238,0.455,0.029741,-0.023646,-0.45413,-0.015241,0.013048,0.77247,0.77522
-0.21293,-0.09539,-0.96676,0.62678,0.040371,0.0046508,-0.48635,0.039998,0.026973,-0.87373,-0.97221
-0.032931,0.50386,-0.24417,-0.4045,0.018241,-0.030856,-0.50229,-0.025174,-0.04067,-0.14087,-0.1501
-0.89113,0.015062,0.37182,-0.14932,-0.045911,-0.025634,-0.53264,-0.0029118,-0.020952,0.48683,-0.48091
-0.17527,0.52219,0.32662,0.22559,-0.024462,-0.03069,-0.52324,0.013491,0.023285,0.73957,-0.022524
0.29834,0.37506,0.55689,0.17756,0.030484,0.013653,-0.54044,0.037116,-0.016539,0.37015,-0.67314
0.81415,0.51332,-0.87107,-0.34379,0.045395,-0.04622,-0.51054,0.049124,-0.00086372,0.43901,-0.030725
0.11508,-0.3686,0.44791,0.71584,-0.030603,0.029674,-0.49687,-0.029336,-0.023462,0.50435,-0.19204
-0.089482,0.020018,-0.37433,0.55542,-0.0062938,0.042534,-0.49425,0.044508,0.041656,-0.86257,-0.031178
-0.88666,-0.2727,0.90929,0.83581,0.025802,-0.0058433,-0.462,0.023012,-0.033888,-0.86401,0.44711
0.24083,-0.544,0.73454,-0.090848,0.04517,0.027954,-0.49622,-0.0052639,0.026337,0.18021,0.021684
-0.39268,0.1995,0.75523,-0.46712,-0.46756,0.4958,0.49149,0.45075,-0.53272,-0.50269,0.61518
-0.64453,-0.81686,-0.49054,-0.46516,-0.53116,0.48675,0.53495,0.45354,-0.53686,-0.52063,-0.44203
-0.32601,0.91126,0.09668,-0.48845,-0.46321,0.50444,0.45424,0.54512,-0.50227,-0.45082,0.53953
-0.44732,0.89402,-0.5798,-0.50552,-0.50966,0.49417,0.53227,0.47023,-0.48709,-0.5447,0.50625
0.84951,0.46163,-0.31174,-0.47137,-0.47881,0.49362,0.45035,0.50217,-0.46655,-0.53007,-0.24246
-0.31545,-0.08011,0.49851,-0.50485,-0.48547,0.48393,0.45412,0.48911,-0.50224,-0.49062,-0.0078213
0.18329,0.42141,-0.60497,-0.51009,-0.53131,0.54774,0.46281,0.53203,-0.51287,-0.4551,0.18312
-0.52972,0.53015,-0.041048,-0.45225,-0.50304,0.50493,0.52662,0.53713,-0.52287,-0.53641,0.47842
-0.68178,-0.85382,0.32884,-0.46414,-0.50434,0.48658,0.52384,0.51808,-0.46475,-0.48475,-0.91524
-0.71917,0.88481,-0.014837,-0.49898,-0.46367,0.50939,0.47927,0.45919,-0.49509,-0.53345,-0.40937
-0.78407,-0.69722,-0.62539,-0.52594,-0.54926,0.4821,0.5224,0.52837,-0.46517,-0.45603,-0.58055
0.98398,0.54625,0.99552,-0.53485,-0.45262,0.52618,0.50084,0.52008,-0.47887,-0.51422,-0.053609
0.80136,-0.28963,0.93255,-0.52679,-0.53425,0.46187,0.54536,0.45969,-0.50028,-0.49727,0.2636
-0.33991,0.68925,0.2154,-0.51751,-0.50591,0.5199,0.4892,0.48497,-0.507,-0.51916,0.87044
0.3076,-0.050249,-0.10341,-0.46958,-0.48562,0.5399,0.50599,0.45069,-0.53134,-0.45718,-0.23157
-0.055434,-0.92655,0.23989,-0.51563,-0.5408,0.53148,0.47408,0.51016,-0.53038,-0.47242,-0.65649
0.15475,-0.63542,0.70492,-0.54217,-0.52562,0.52724,0.52342,0.5469,-0.53292,-0.54348,0.21981
-0.98173,-0.17184,-0.33102,-0.53419,-0.5146,0.48826,0.45218,0.45355,-0.52168,-0.50714,-0.99738
-0.65947,0.40546,0.49031,-0.54496,-0.54867,0.53716,0.54316,0.47666,-0.49121,-0.45565,-0.96956
-0.097881,-0.10148,0.20749,-0.4868,-0.47657,0.4701,0.51606,0.49003,-0.48992,-0.53878,-0.1405
0.45801,-0.17156,-0.65796,-0.51819,-0.5418,0.48313,0.47797,0.53201,-0.45237,-0.49553,0.16601
-0.89273,-0.50587,0.41519,-0.45972,-0.54992,0.45975,0.48424,0.46188,-0.53003,-0.51465,-0.55313
-0.80772,0.13822,-0.57712,-0.5277,-0.52387,0.49978,0.52711,0.46557,-0.48824,-0.54819,-0.41131
-0.0076987,0.44981,0.90652,-0.45429,-0.52231,0.51503,0.53297,0.52789,-0.47479,-0.53545,-0.88134
0.50152,-0.099292,-0.56528,-0.52603,-0.50739,0.48509,0.45943,0.48513,-0.54048,-0.49916,-0.23118
-0.39341,-0.32389,-0.86437,-0.5323,-0.47859,0.5479,0.50301,0.48354,-0.48811,-0.47521,-0.86988
0.53377,0.80118,0.036297,-0.49892,-0.49765,0.52456,0.50806,0.52013,-0.45084,-0.50354,0.48133
-0.27083,0.44174,-0.15123,-0.46623,-0.45536,0.45398,0.53582,0.51184,-0.54452,-0.54561,-0.9939
0.25694,0.33534,0.70969,-0.46149,-0.52632,0.5433,0.54268,0.46654,-0.54627,-0.54381,-0.34762
