0.12425,0.37456,0.56882,0.89405,0.53105,0.28031,0.48437
0.024047,0.35244,0.36332,0.53125,0.40128,0.1189,0.013414
0.48729,0.17207,0.37999,0.9853,0.49217,0.27777,0.27113
0.44002,0.40552,0.28097,0.76322,0.65526,0.48144,0.32257
0.39616,0.12054,0.27762,0.94424,0.5055,0.11966,0.37127
0.32741,0.27307,0.25489,0.74569,0.66338,0.0063394,0.29475
0.063739,0.20174,0.33135,0.96224,0.29411,0.21916,0.45248
0.22131,0.26445,0.54346,0.66155,0.36365,0.015542,0.46378
0.0013115,0.48425,0.29354,0.58581,0.6375,0.27335,0.31391
0.31739,0.24387,0.28266,0.94159,0.2791,0.30241,0.45432
0.32576,0.052539,0.52039,0.72505,0.59239,0.18874,0.34941
0.084896,0.21674,0.6639,0.92732,0.68925,0.42305,0.010121
0.46213,0.46382,0.42784,0.57662,0.43462,0.37012,0.086328
0.078743,0.47263,0.51112,0.5303,0.26538,0.2796,0.2228
0.29236,0.037595,0.51656,0.67281,0.42072,0.12987,0.019474
0.34127,0.39716,0.6781,0.6746,0.52156,0.071279,0.072822
0.45268,0.32799,0.65727,0.53036,0.46754,0.025761,0.34799
0.33612,0.45596,0.2834,0.62293,0.62551,0.1466,0.29742
0.27984,0.44128,0.36484,0.97522,0.3916,0.19808,0.24992
0.012456,0.083808,0.47318,0.53875,0.73007,0.28599,0.36925
0.38044,0.36742,0.32174,0.78828,0.70802,0.49299,0.15077
0.19681,0.096108,0.46981,0.735,0.72614,0.13712,0.17241
0.22465,0.2623,0.7237,0.53003,0.56677,0.4999,0.34403
0.11415,0.2286,0.40012,0.55531,0.35124,0.29835,0.016927
0.40076,0.48352,0.29966,0.54015,0.68045,0.24189,0.22257
0.45809,0.29141,0.27025,0.6868,0.613,0.48737,0.19526
0.35678,0.48168,0.53384,0.82225,0.26785,0.47671,0.35648
0.49665,0.34052,0.73561,0.82446,0.4543,0.22079,0.22345
0.0821,0.20213,0.60403,0.85324,0.55766,0.16641,0.19213
0.36972,0.062597,0.71279,0.99996,0.4738,0.24866,0.31175
